movie_id,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
1030,141.0,100768056.0,The Pelican Brief ,59569,English,USA,PG-13,45000000.0,1993.0,6.5,2.35
1031,119.0,92115211.0,The Client ,45798,English,USA,PG-13,45000000.0,1994.0,6.7,2.35
1032,97.0,93452056.0,The Bucket List ,184795,English,USA,PG-13,45000000.0,2007.0,7.4,1.85
1033,117.0,83287363.0,Patriot Games ,81442,English,USA,R,45000000.0,1992.0,6.9,2.35
1034,101.0,82931301.0,Monster-in-Law ,43358,English,Germany,PG-13,60000000.0,2005.0,5.5,2.35
1035,153.0,60962878.0,Prisoners ,383591,English,USA,R,46000000.0,2013.0,8.1,1.85
1036,122.0,76261036.0,Training Day ,305929,English,USA,R,45000000.0,2001.0,7.7,2.35
1037,102.0,71423726.0,Galaxy Quest ,123558,English,USA,PG,45000000.0,1999.0,7.3,2.35
1038,83.0,71277420.0,Scary Movie 2 ,119590,English,USA,R,45000000.0,2001.0,5.2,1.85
1039,103.0,88625922.0,The Muppets ,75176,English,USA,PG,45000000.0,2011.0,7.1,1.85
1040,110.0,70001065.0,Blade ,191437,English,USA,R,45000000.0,1998.0,7.1,2.35
1041,136.0,67253092.0,Coach Carter ,92702,English,USA,PG-13,30000000.0,2005.0,7.2,2.35
1042,91.0,66790248.0,Changing Lanes ,57281,English,USA,R,45000000.0,2002.0,6.5,2.35
1043,89.0,65557989.0,Anaconda ,73539,English,USA,PG-13,45000000.0,1997.0,4.6,2.35
1044,107.0,60786269.0,Coyote Ugly ,90539,English,USA,PG-13,45000000.0,2000.0,5.6,2.35
1045,129.0,59365105.0,Love Actually ,318634,English,UK,R,45000000.0,2003.0,7.7,2.35
1046,95.0,162792677.0,A Bug's Life ,211226,English,USA,G,120000000.0,1998.0,7.2,2.35
1047,110.0,57362581.0,The Specialist ,50148,English,Peru,R,45000000.0,1994.0,5.4,1.85
1048,135.0,53854588.0,Tin Cup ,37911,English,USA,R,45000000.0,1996.0,6.3,2.35
1049,111.0,,"Yours, Mine and Ours ",5888,English,USA,Unrated,2500000.0,1968.0,7.2,1.85
1050,95.0,52580895.0,Kicking & Screaming ,30255,English,USA,PG,45000000.0,2005.0,5.6,2.35
1051,109.0,51019112.0,The Hitchhiker's Guide to the Galaxy ,155745,English,USA,PG,50000000.0,2005.0,6.8,2.35
1052,93.0,48114556.0,Fat Albert ,9380,English,USA,PG,26000000.0,2004.0,4.3,2.35
1053,94.0,50648679.0,Resident Evil: Extinction ,149549,English,France,R,45000000.0,2007.0,6.3,2.35
1054,117.0,46280507.0,Blended ,87165,English,USA,PG-13,40000000.0,2014.0,6.5,1.85
1055,112.0,38360195.0,Last Holiday ,21215,English,USA,PG-13,45000000.0,2006.0,6.4,2.35
1056,111.0,46815748.0,The River Wild ,32544,English,USA,PG-13,45000000.0,1994.0,6.3,2.35
1057,96.0,35617599.0,The Indian in the Cupboard ,20688,English,USA,PG,45000000.0,1995.0,5.9,1.85
1058,141.0,47307550.0,Savages ,104301,English,USA,R,45000000.0,2012.0,6.5,2.35
1059,94.0,32003620.0,Cellular ,79141,English,USA,PG-13,25000000.0,2004.0,6.5,2.35
1060,87.0,27972410.0,Johnny English ,114692,English,UK,PG,35000000.0,2003.0,6.1,1.85
1061,88.0,28133159.0,The Ant Bully ,30055,English,USA,PG,50000000.0,2006.0,5.9,1.85
1062,177.0,27400000.0,Dune ,97087,English,USA,PG-13,40000000.0,1984.0,6.6,2.35
1063,119.0,22877808.0,Revolutionary Road ,152591,English,USA,R,35000000.0,2008.0,7.3,2.35
1064,102.0,36883539.0,16 Blocks ,112769,English,Germany,PG-13,52000000.0,2006.0,6.6,2.35
1065,101.0,22531698.0,Babylon A.D. ,81523,English,France,PG-13,70000000.0,2008.0,5.6,2.35
1066,91.0,20400913.0,The Glimmer Man ,15455,English,USA,R,45000000.0,1996.0,5.3,1.85
1067,117.0,20101861.0,Multiplicity ,24757,English,USA,PG-13,45000000.0,1996.0,6.0,2.35
1068,86.0,25200412.0,Aliens in the Attic ,16580,English,USA,PG,45000000.0,2009.0,5.4,1.85
1069,124.0,19719930.0,The Pledge ,42621,English,USA,R,45000000.0,2001.0,6.8,2.35
1070,134.0,19377727.0,The Producers ,35140,English,USA,PG-13,45000000.0,2005.0,6.4,2.35
1071,95.0,13401683.0,Dredd ,203461,English,UK,R,35000000.0,2012.0,7.1,2.35
1072,100.0,17300889.0,The Phantom ,27648,English,Australia,PG,45000000.0,1996.0,4.9,2.35
1073,220.0,15527125.0,All the Pretty Horses ,11388,English,USA,PG-13,57000000.0,2000.0,5.8,2.35
1074,212.0,13560960.0,Nixon ,23996,English,USA,R,50000000.0,1995.0,7.1,2.35
1075,128.0,15523168.0,The Ghost Writer ,132423,English,France,PG-13,45000000.0,2010.0,7.2,2.35
1076,106.0,11146409.0,Deep Rising ,26551,English,USA,R,45000000.0,1998.0,6.0,2.35
1077,160.0,7916887.0,Miracle at St. Anna ,15697,English,USA,R,45000000.0,2008.0,6.0,2.35
1078,114.0,6565495.0,Curse of the Golden Flower ,36455,Mandarin,China,R,45000000.0,2006.0,7.0,2.35
1079,99.0,15279680.0,Bangkok Dangerous ,48245,English,USA,R,40000000.0,2008.0,5.4,1.85
1080,74.0,7262288.0,Big Trouble ,17307,English,USA,PG-13,40000000.0,2002.0,6.5,1.85
1081,139.0,4584886.0,Love in the Time of Cholera ,19114,English,USA,R,45000000.0,2007.0,6.4,2.35
1082,52.0,,The Returned             ,15762,French,France,TV-MA,,,8.3,16.0
1083,103.0,2154540.0,Shadow Conspiracy ,3803,English,USA,R,45000000.0,1997.0,4.9,2.35
1084,101.0,8129455.0,Johnny English Reborn ,89568,English,USA,PG,45000000.0,2011.0,6.3,2.35
1085,91.0,,Foodfight! ,4377,English,USA,PG,65000000.0,2012.0,1.7000000000000002,
1086,130.0,136019448.0,Argo ,452465,English,USA,R,44500000.0,2012.0,7.7,2.35
1087,130.0,183875760.0,The Fugitive ,213668,English,USA,PG-13,44000000.0,1993.0,7.8,1.85
1088,110.0,67061228.0,The Bounty Hunter ,96565,English,USA,PG-13,40000000.0,2010.0,5.5,2.35
1089,147.0,53300852.0,Sleepers ,154487,English,USA,R,44000000.0,1996.0,7.5,2.35
1090,96.0,150415432.0,Rambo: First Blood Part II ,117606,English,USA,R,44000000.0,1985.0,6.4,2.35
1091,118.0,44834712.0,The Juror ,13995,English,USA,R,44000000.0,1996.0,5.6,2.35
1092,88.0,84300000.0,Pinocchio ,90360,English,USA,Approved,2600000.0,1940.0,7.5,1.37
1093,325.0,1500000.0,Heaven's Gate ,9830,English,USA,R,44000000.0,1980.0,6.8,2.35
1094,102.0,62318875.0,Underworld: Evolution ,156225,English,USA,R,50000000.0,2006.0,6.8,2.35
1095,136.0,51768623.0,Finding Forrester ,73006,English,USA,PG-13,43000000.0,2000.0,7.3,2.35
1096,103.0,37035515.0,28 Days ,34597,English,USA,PG-13,43000000.0,2000.0,6.0,1.37
1097,103.0,24520892.0,Unleashed ,85198,English,France,R,45000000.0,2005.0,7.0,2.35
1098,90.0,24430272.0,The Sweetest Thing ,46158,English,USA,R,43000000.0,2002.0,5.1,1.85
1099,154.0,158348400.0,The Firm ,88844,English,USA,R,42000000.0,1993.0,6.8,1.85
1100,99.0,31136950.0,Charlie St. Cloud ,47364,English,USA,PG-13,44000000.0,2010.0,6.5,2.35
1101,93.0,29113588.0,The Mechanic ,117999,English,USA,R,40000000.0,2011.0,6.6,2.35
1102,109.0,138447667.0,21 Jump Street ,408302,English,USA,R,42000000.0,2012.0,7.2,2.35
1103,124.0,116006080.0,Notting Hill ,203269,English,UK,PG-13,42000000.0,1999.0,7.0,2.35
1104,84.0,106793915.0,Chicken Run ,140499,English,UK,G,45000000.0,2000.0,7.0,1.85
1105,90.0,87856565.0,Along Came Polly ,106909,English,USA,PG-13,42000000.0,2004.0,5.9,1.85
1106,117.0,70100000.0,Boomerang ,20183,English,USA,R,40000000.0,1992.0,5.4,1.85
1107,123.0,159578352.0,The Heat ,133177,English,USA,R,43000000.0,2013.0,6.6,2.35
1108,251.0,57750000.0,Cleopatra ,21554,English,UK,Approved,31115000.0,1963.0,7.0,2.2
1109,105.0,45290318.0,Here Comes the Boom ,74169,English,USA,PG,42000000.0,2012.0,6.5,1.85
1110,115.0,41543207.0,High Crimes ,30077,English,USA,PG-13,42000000.0,2002.0,6.3,2.35
1111,122.0,41252428.0,The Mirror Has Two Faces ,11453,English,USA,PG-13,42000000.0,1996.0,6.5,1.85
1112,119.0,35228696.0,The Mothman Prophecies ,63677,English,USA,PG-13,32000000.0,2002.0,6.5,2.35
1113,81.0,59992760.0,Brüno ,119622,English,USA,R,42000000.0,2009.0,5.8,1.85
1114,133.0,34667015.0,Licence to Kill ,74009,English,UK,PG-13,32000000.0,1989.0,6.6,2.35
1115,100.0,37652565.0,Red Riding Hood ,91151,English,USA,PG-13,42000000.0,2011.0,5.4,2.35
1116,120.0,24375436.0,15 Minutes ,42547,English,USA,R,42000000.0,2001.0,6.1,2.35
1117,104.0,20915465.0,Super Mario Bros. ,38203,English,UK,PG,42000000.0,1993.0,4.0,1.85
1118,122.0,24127895.0,Lord of War ,248123,English,USA,R,50000000.0,2005.0,7.6,2.35
1119,91.0,26404753.0,One for the Money ,34203,English,USA,PG-13,40000000.0,2012.0,5.3,2.35
1120,112.0,6105175.0,The Interview ,247020,English,USA,R,44000000.0,2014.0,6.6,2.35
1121,100.0,5664251.0,The Warrior's Way ,22309,English,New Zealand,R,45000000.0,2010.0,6.3,2.35
1122,30.0,,McHale's Navy             ,1558,English,USA,TV-G,,,7.5,4.0
1123,105.0,1260917.0,Micmacs ,24657,French,France,R,27000000.0,2009.0,7.2,2.35
1124,110.0,116724075.0,8 Mile ,187181,English,USA,R,41000000.0,2002.0,7.0,2.35
1125,101.0,,Animal Kingdom: Let's go Ape ,590,French,France,,,2015.0,4.9,
1126,144.0,56083966.0,A Knight's Tale ,137003,English,USA,PG-13,65000000.0,2001.0,6.9,2.35
1127,108.0,22108977.0,The Medallion ,29861,English,Hong Kong,PG-13,41000000.0,2003.0,5.2,2.35
1128,107.0,293501675.0,The Sixth Sense ,704766,English,USA,PG-13,40000000.0,1999.0,8.1,1.85
1129,102.0,18600911.0,Man on a Ledge ,125198,English,USA,PG-13,42000000.0,2012.0,6.6,2.35
1130,100.0,7204138.0,The Big Year ,34809,English,USA,PG,41000000.0,2011.0,6.2,2.35
1131,138.0,150117807.0,American Hustle ,358416,English,USA,R,40000000.0,2013.0,7.3,2.35
1132,108.0,163947053.0,The Proposal ,227824,English,USA,PG-13,40000000.0,2009.0,6.7,2.35
1133,105.0,116735231.0,Double Jeopardy ,56646,English,USA,R,70000000.0,1999.0,6.4,2.35
1134,108.0,118500000.0,Back to the Future Part II ,340085,English,USA,PG,40000000.0,1989.0,7.8,1.85
1135,89.0,126546825.0,Lucy ,327367,English,France,R,40000000.0,2014.0,6.4,2.35
1136,129.0,166147885.0,Fifty Shades of Grey ,220020,English,USA,R,40000000.0,2015.0,4.1,2.35
1137,84.0,111760631.0,Spy Kids 3-D: Game Over ,40227,English,USA,PG,38000000.0,2003.0,4.1,1.85
1138,149.0,108706165.0,A Time to Kill ,99558,English,USA,R,40000000.0,1996.0,7.4,2.35
1139,94.0,138614544.0,Cheaper by the Dozen ,75152,English,USA,PG,40000000.0,2003.0,5.8,1.85
1140,121.0,125069696.0,Lone Survivor ,203963,English,USA,R,40000000.0,2013.0,7.6,2.35
1141,128.0,107458785.0,A League of Their Own ,71754,English,USA,PG,40000000.0,1992.0,7.2,2.35
1142,134.0,102310175.0,The Conjuring 2 ,64989,English,USA,R,40000000.0,2016.0,7.8,2.35
1143,120.0,96917897.0,The Social Network ,479453,English,USA,PG-13,40000000.0,2010.0,7.7,2.35
1144,129.0,93952276.0,He's Just Not That Into You ,132048,English,USA,PG-13,40000000.0,2009.0,6.4,2.35
1145,89.0,90703745.0,Scary Movie 4 ,93748,English,USA,PG-13,45000000.0,2006.0,5.1,1.85
1146,116.0,89138076.0,Scream 3 ,98535,English,USA,R,40000000.0,2000.0,5.5,2.35
1147,118.0,87666629.0,Back to the Future Part III ,283480,English,USA,PG,40000000.0,1990.0,7.4,1.37
1148,107.0,90353764.0,Get Hard ,85629,English,USA,R,40000000.0,2015.0,6.0,1.85
1149,155.0,82522790.0,Bram Stoker's Dracula ,143835,English,USA,R,40000000.0,1992.0,7.5,1.85
1150,123.0,94125426.0,Julie & Julia ,79264,English,USA,PG-13,40000000.0,2009.0,7.0,1.85
1151,128.0,95001343.0,42 ,66511,English,USA,PG-13,40000000.0,2013.0,7.5,2.35
1152,139.0,81292135.0,The Talented Mr. Ripley ,137891,English,USA,R,40000000.0,1999.0,7.3,1.85
1153,109.0,86208010.0,Dumb and Dumber To ,97045,English,USA,PG-13,35000000.0,2014.0,5.7,1.85
1154,120.0,81593527.0,Eight Below ,48806,English,USA,PG,40000000.0,2006.0,7.3,2.35
1155,121.0,75274748.0,The Intern ,130661,English,USA,PG-13,35000000.0,2015.0,7.2,1.85
1156,102.0,90835030.0,Ride Along 2 ,28621,English,USA,PG-13,40000000.0,2016.0,5.9,2.35
1157,117.0,72455275.0,The Last of the Mohicans ,113068,English,USA,R,40000000.0,1992.0,7.8,2.35
1158,178.0,75305995.0,Ray ,110394,English,USA,PG-13,40000000.0,2004.0,7.7,1.85
1159,147.0,74098862.0,Sin City ,656640,English,USA,R,40000000.0,2005.0,8.1,1.85
1160,90.0,72266306.0,Vantage Point ,127528,English,USA,PG-13,40000000.0,2008.0,6.6,2.35
1161,105.0,71347010.0,"I Love You, Man ",166194,English,USA,R,40000000.0,2009.0,7.1,1.85
1162,114.0,70836296.0,Shallow Hal ,109445,English,USA,PG-13,40000000.0,2001.0,5.9,1.85
1163,206.0,70405498.0,JFK ,113472,English,France,R,40000000.0,1991.0,8.0,2.35
1164,99.0,70163652.0,Big Momma's House 2 ,31968,English,USA,PG-13,40000000.0,2006.0,4.6,1.85
1165,123.0,66808615.0,The Mexican ,87351,English,USA,R,34000000.0,2001.0,6.1,2.35
1166,137.0,115603980.0,Unbroken ,103589,English,USA,PG-13,65000000.0,2014.0,7.2,2.35
1167,102.0,64149837.0,17 Again ,146899,English,USA,PG-13,20000000.0,2009.0,6.4,2.35
1168,109.0,83906114.0,The Other Woman ,104481,English,USA,PG-13,40000000.0,2014.0,6.0,2.35
1169,82.0,66466372.0,The Final Destination ,75345,English,USA,R,40000000.0,2009.0,5.2,2.35
1170,142.0,72306065.0,Bridge of Spies ,178118,English,USA,PG-13,40000000.0,2015.0,7.6,2.35
1171,106.0,59068786.0,Behind Enemy Lines ,86902,English,USA,PG-13,40000000.0,2001.0,6.4,2.35
1172,114.0,60923325.0,Get Him to the Greek ,147317,English,USA,R,,2010.0,6.4,1.85
1173,106.0,57887882.0,Shall We Dance ,35508,English,USA,PG-13,50000000.0,2004.0,6.1,1.85
1174,108.0,53955614.0,Small Soldiers ,77415,English,USA,PG-13,40000000.0,1998.0,6.1,2.35
1175,98.0,54967359.0,Spawn ,52805,English,USA,R,40000000.0,1997.0,5.2,1.85
1176,131.0,54228104.0,The Count of Monte Cristo ,104991,English,UK,PG-13,35000000.0,2002.0,7.7,1.85
1177,118.0,57981889.0,The Lincoln Lawyer ,173848,English,USA,R,40000000.0,2011.0,7.3,2.35
1178,130.0,53082743.0,The Prestige ,844052,English,USA,PG-13,40000000.0,2006.0,8.5,2.35
1179,116.0,54414716.0,Horrible Bosses 2 ,114294,English,USA,R,42000000.0,2014.0,6.3,2.35
1180,89.0,57011847.0,Escape from Planet Earth ,20615,English,USA,PG,40000000.0,2013.0,5.9,2.35
1181,139.0,50859889.0,Apocalypto ,236000,Maya,USA,R,40000000.0,2006.0,7.8,1.85
1182,130.0,51185897.0,The Living Daylights ,69457,English,UK,PG,30000000.0,1987.0,6.7,2.35
1183,107.0,52000688.0,Predators ,171418,English,USA,R,40000000.0,2010.0,6.4,2.35
1184,116.0,49851591.0,Legal Eagles ,7900,English,USA,PG,40000000.0,1986.0,5.9,2.35
1185,96.0,47781388.0,Secret Window ,147504,English,USA,PG-13,40000000.0,2004.0,6.6,2.35
1186,99.0,52320979.0,The Lake House ,114321,English,USA,PG,40000000.0,2006.0,6.8,2.35
1187,104.0,47806295.0,The Skeleton Key ,87447,English,USA,PG-13,43000000.0,2005.0,6.5,2.35
1188,105.0,51853450.0,The Odd Life of Timothy Green ,37398,English,USA,PG,25000000.0,2012.0,6.6,1.85
1189,101.0,46012734.0,Made of Honor ,54421,English,USA,PG-13,40000000.0,2008.0,5.8,2.35
1190,134.0,47034272.0,Jersey Boys ,25465,English,USA,R,40000000.0,2014.0,6.9,2.35
1191,135.0,45856732.0,The Rainmaker ,46221,English,USA,PG-13,40000000.0,1997.0,7.1,2.35
1192,98.0,59588068.0,Gothika ,89557,English,USA,R,40000000.0,2003.0,5.8,1.85
1193,155.0,44175394.0,Amistad ,56509,English,USA,R,36000000.0,1997.0,7.2,1.85
1194,106.0,45500797.0,Medicine Man ,17443,English,USA,PG-13,40000000.0,1992.0,6.0,2.35
1195,102.0,41797066.0,Aliens vs. Predator: Requiem ,92789,English,USA,R,40000000.0,2007.0,4.7,2.35
1196,95.0,38087756.0,Ri¢hie Ri¢h ,49612,English,USA,PG,40000000.0,1994.0,5.2,1.85
1197,103.0,37752931.0,Autumn in New York ,20201,English,USA,PG-13,40000000.0,2000.0,5.5,1.85
1198,95.0,50562555.0,Music and Lyrics ,81334,English,USA,PG-13,,2007.0,6.5,1.85
1199,109.0,37371385.0,Paul ,192462,English,USA,R,40000000.0,2011.0,7.0,2.35
1200,95.0,37101011.0,The Guilt Trip ,30394,English,USA,PG-13,40000000.0,2012.0,5.8,2.35
1201,111.0,38176892.0,Scream 4 ,104119,English,USA,R,40000000.0,2011.0,6.2,2.35
1202,123.0,36283504.0,8MM ,104564,English,Germany,R,40000000.0,1999.0,6.5,2.35
1203,140.0,35183792.0,The Doors ,68159,English,USA,R,38000000.0,1991.0,7.2,2.35
1204,94.0,38543473.0,Sex Tape ,84382,English,USA,R,40000000.0,2014.0,5.1,1.85
1205,94.0,36037909.0,Hanging Up ,10132,English,Germany,PG-13,60000000.0,2000.0,4.7,1.85
1206,92.0,42575718.0,Final Destination 5 ,83788,English,USA,R,40000000.0,2011.0,5.9,2.35
1207,102.0,33864342.0,Mickey Blue Eyes ,29968,English,UK,PG-13,40000000.0,1999.0,5.8,1.85
1208,123.0,33508922.0,Pay It Forward ,95860,English,USA,PG-13,40000000.0,2000.0,7.2,1.85
1209,104.0,42071069.0,Fever Pitch ,36223,English,USA,PG-13,30000000.0,2005.0,6.2,2.35
1210,30.0,,Arthur             ,8495,English,Canada,TV-Y,,,7.4,1.33
1211,102.0,32853640.0,Drillbit Taylor ,50199,English,USA,PG-13,40000000.0,2008.0,5.7,2.35
1212,136.0,42615685.0,A Million Ways to Die in the West ,136093,English,USA,R,40000000.0,2014.0,6.1,2.35
1213,93.0,32055248.0,The Shadow ,18723,English,USA,PG-13,25000000.0,1994.0,6.0,1.85
1214,129.0,31836745.0,Extremely Loud & Incredibly Close ,81298,English,USA,PG-13,40000000.0,2011.0,6.9,2.35
1215,107.0,30993544.0,Morning Glory ,58871,English,USA,PG-13,40000000.0,2010.0,6.5,2.35
1216,117.0,30981850.0,Get Rich or Die Tryin' ,35834,English,USA,R,40000000.0,2005.0,5.0,2.35
1217,116.0,30199105.0,The Art of War ,25346,English,USA,R,40000000.0,2000.0,5.7,2.35
1218,135.0,29077547.0,Rent ,41685,English,USA,PG-13,40000000.0,2005.0,7.0,2.35
1219,107.0,29374178.0,Bless the Child ,12093,English,USA,R,40000000.0,2000.0,5.1,2.35
1220,90.0,28535768.0,The Out-of-Towners ,10446,English,USA,PG-13,40000000.0,1999.0,5.3,1.85
1221,99.0,27663982.0,The Island of Dr. Moreau ,26051,English,USA,PG-13,40000000.0,1996.0,4.4,2.35
1222,104.0,27053815.0,The Musketeer ,12856,English,Germany,PG-13,40000000.0,2001.0,4.7,2.35
1223,115.0,26814957.0,The Other Boleyn Girl ,84357,English,UK,PG-13,35000000.0,2008.0,6.7,1.85
1224,119.0,25178165.0,Sweet November ,70292,English,USA,PG-13,40000000.0,2001.0,6.7,1.85
1225,99.0,25117498.0,The Reaping ,37412,English,USA,R,40000000.0,2007.0,5.7,2.35
1226,112.0,32645.0,Mean Streets ,67797,English,USA,R,500000.0,1973.0,7.4,1.85
1227,128.0,24332324.0,Renaissance Man ,13830,English,USA,PG-13,40000000.0,1994.0,6.1,1.85
1228,112.0,36665854.0,Colombiana ,76498,English,France,PG-13,40000000.0,2011.0,6.4,2.35
1229,86.0,22717758.0,The Magic Sword: Quest for Camelot ,11156,English,USA,G,40000000.0,1998.0,6.2,1.85
1230,108.0,22433915.0,City by the Sea ,21319,English,USA,R,60000000.0,2002.0,6.2,2.35
1231,128.0,22326247.0,At First Sight ,11232,English,USA,PG-13,60000000.0,1999.0,5.9,1.85
1232,84.0,21176322.0,Torque ,23747,English,USA,PG-13,40000000.0,2004.0,4.0,2.35
1233,111.0,20300000.0,City Hall ,16741,English,USA,R,40000000.0,1996.0,6.2,1.85
1234,131.0,20302961.0,Showgirls ,49874,English,France,NC-17,45000000.0,1995.0,4.6,2.35
1235,123.0,15962471.0,Marie Antoinette ,79892,English,USA,PG-13,40000000.0,2006.0,6.4,1.85
1236,101.0,14942422.0,Kiss of Death ,14226,English,USA,R,40000000.0,1995.0,5.9,1.85
1237,102.0,14967182.0,Get Carter ,27305,English,USA,R,40000000.0,2000.0,5.1,2.35
1238,114.0,18996755.0,The Impossible ,145270,English,Spain,PG-13,45000000.0,2012.0,7.6,2.35
1239,107.0,14375181.0,Ishtar ,8692,English,USA,PG-13,51000000.0,1987.0,4.2,1.85
1240,87.0,20999103.0,Fantastic Mr. Fox ,139114,English,USA,PG,40000000.0,2009.0,7.8,1.85
1241,103.0,14448589.0,Life or Something Like It ,19364,English,USA,PG-13,40000000.0,2002.0,5.8,2.35
1242,99.0,14358033.0,Memoirs of an Invisible Man ,17365,English,USA,PG-13,40000000.0,1992.0,5.9,2.35
1243,122.0,33201661.0,Amélie ,534262,French,France,R,77000000.0,2001.0,8.4,2.35
1244,91.0,14018364.0,New York Minute ,17722,English,USA,PG,30000000.0,2004.0,4.8,1.85
1245,103.0,13395939.0,Alfie ,43442,English,UK,R,60000000.0,2004.0,6.2,1.85
1246,107.0,20113965.0,Big Miracle ,15231,English,USA,PG,40000000.0,2012.0,6.5,2.35
1247,106.0,13376506.0,The Deep End of the Ocean ,10413,English,USA,PG-13,40000000.0,1999.0,6.3,1.85
1248,101.0,13208023.0,Feardotcom ,17309,English,UK,R,42000000.0,2002.0,3.3,2.35
1249,109.0,13838130.0,Cirque du Freak: The Vampire's Assistant ,35990,English,USA,PG-13,40000000.0,2009.0,5.9,2.35
1250,89.0,9652000.0,Duplex ,46205,English,USA,PG-13,40000000.0,2003.0,5.8,1.85
1251,100.0,12081447.0,Soul Men ,7794,English,USA,R,,2008.0,6.5,2.35
1252,119.0,7000000.0,Raise the Titanic ,2933,English,UK,PG,36000000.0,1980.0,4.7,2.35
1253,83.0,10431220.0,Universal Soldier: The Return ,24216,English,USA,R,24000000.0,1999.0,4.1,1.85
1254,108.0,10326062.0,Pandorum ,121432,English,Germany,R,33000000.0,2009.0,6.8,2.35
1255,102.0,6114237.0,Impostor ,19986,English,USA,R,40000000.0,2001.0,6.2,1.85
1256,93.0,4835968.0,Extreme Ops ,4821,English,UK,PG-13,40000000.0,2002.0,4.5,2.35
1257,84.0,4777007.0,Just Visiting ,15130,English,France,PG-13,40000000.0,2001.0,5.8,2.35
1258,107.0,3675072.0,Sunshine ,190132,English,UK,R,26000000.0,2007.0,7.3,2.35
1259,91.0,18438149.0,A Thousand Words ,30842,English,USA,PG-13,40000000.0,2012.0,5.9,2.35
1260,94.0,511920.0,Delgo ,2458,English,USA,PG,40000000.0,2008.0,4.4,1.85
1261,115.0,10640645.0,The Gunman ,28429,English,USA,R,40000000.0,2015.0,5.8,2.35
1262,93.0,652526.0,Alex Rider: Operation Stormbreaker ,20201,English,Germany,PG,40000000.0,2006.0,5.1,2.35
1263,107.0,7564000.0,Hackers ,54650,English,USA,PG-13,20000000.0,1995.0,6.2,2.35
1264,101.0,876671.0,The Hunting Party ,22010,English,USA,R,25000000.0,2007.0,6.9,2.35
1265,111.0,2869369.0,The Hudsucker Proxy ,65474,English,UK,PG,30000000.0,1994.0,7.3,1.85
1266,113.0,128978.0,The Warlords ,22897,Mandarin,Hong Kong,R,40000000.0,2007.0,7.1,2.35
1267,112.0,77231.0,Nomad: The Warrior ,3322,Kazakh,France,R,25000000.0,2005.0,6.0,2.35
